user_id,channel,month_k,active
11513,Органический поиск,3,False
11513,Органический поиск,4,True
11513,Органический поиск,5,False
11513,Органический поиск,6,True
11514,Telegram (локальные каналы),0,True
11514,Telegram (локальные каналы),1,True
11514,Telegram (локальные каналы),2,True
11514,Telegram (локальные каналы),3,True
11514,Telegram (локальные каналы),4,False
11514,Telegram (локальные каналы),5,False
11514,Telegram (локальные каналы),6,False
11516,Органический поиск,0,True
11516,Органический поиск,1,False
11516,Органический поиск,2,True
11516,Органический поиск,3,False
11516,Органический поиск,4,True
11516,Органический поиск,5,False
11516,Органический поиск,6,True
11523,Контекстная реклама,0,True
11523,Контекстная реклама,1,False
11523,Контекстная реклама,2,True
11523,Контекстная реклама,3,True
11523,Контекстная реклама,4,False
11523,Контекстная реклама,5,False
11523,Контекстная реклама,6,False
11524,Контекстная реклама,0,True
11524,Контекстная реклама,1,False
11524,Контекстная реклама,2,False
11524,Контекстная реклама,3,False
11524,Контекстная реклама,4,True
11524,Контекстная реклама,5,False
11524,Контекстная реклама,6,False
11530,Реферальная программа,0,True
11530,Реферальная программа,1,True
11530,Реферальная программа,2,False
11530,Реферальная программа,3,False
11530,Реферальная программа,4,False
11530,Реферальная программа,5,True
11530,Реферальная программа,6,False
11534,Органический поиск,0,True
11534,Органический поиск,1,False
11534,Органический поиск,2,True
11534,Органический поиск,3,True
11534,Органический поиск,4,False
11534,Органический поиск,5,False
11534,Органический поиск,6,False
11537,Таргетированная реклама,0,True
11537,Таргетированная реклама,1,True
11537,Таргетированная реклама,2,True
11537,Таргетированная реклама,3,False
11537,Таргетированная реклама,4,False
11537,Таргетированная реклама,5,False
11537,Таргетированная реклама,6,False
11539,Таргетированная реклама,0,True
11539,Таргетированная реклама,1,False
11539,Таргетированная реклама,2,True
11539,Таргетированная реклама,3,True
11539,Таргетированная реклама,4,False
11539,Таргетированная реклама,5,False
11539,Таргетированная реклама,6,False
11541,Таргетированная реклама,0,True
11541,Таргетированная реклама,1,False
11541,Таргетированная реклама,2,False
11541,Таргетированная реклама,3,False
11541,Таргетированная реклама,4,False
11541,Таргетированная реклама,5,True
11541,Таргетированная реклама,6,False
11543,Таргетированная реклама,0,True
11543,Таргетированная реклама,1,False
11543,Таргетированная реклама,2,True
11543,Таргетированная реклама,3,False
11543,Таргетированная реклама,4,False
11543,Таргетированная реклама,5,False
11543,Таргетированная реклама,6,False
11548,Telegram (локальные каналы),0,True
11548,Telegram (локальные каналы),1,True
11548,Telegram (локальные каналы),2,False
11548,Telegram (локальные каналы),3,True
11548,Telegram (локальные каналы),4,True
11548,Telegram (локальные каналы),5,True
11548,Telegram (локальные каналы),6,False
11555,Контекстная реклама,0,True
11555,Контекстная реклама,1,True
11555,Контекстная реклама,2,False
11555,Контекстная реклама,3,False
11555,Контекстная реклама,4,True
11555,Контекстная реклама,5,False
11555,Контекстная реклама,6,False
11556,Таргетированная реклама,0,True
11556,Таргетированная реклама,1,False
11556,Таргетированная реклама,2,True
11556,Таргетированная реклама,3,False
11556,Таргетированная реклама,4,False
11556,Таргетированная реклама,5,True
11556,Таргетированная реклама,6,False
11561,Реферальная программа,0,True
11561,Реферальная программа,1,True
11561,Реферальная программа,2,False
11561,Реферальная программа,3,True
11561,Реферальная программа,4,True
11561,Реферальная программа,5,False
11561,Реферальная программа,6,True
11562,Таргетированная реклама,0,True
11562,Таргетированная реклама,1,False
11562,Таргетированная реклама,2,False
11562,Таргетированная реклама,3,False
11562,Таргетированная реклама,4,False
11562,Таргетированная реклама,5,False
11562,Таргетированная реклама,6,False
11565,Telegram (локальные каналы),0,True
11565,Telegram (локальные каналы),1,True
11565,Telegram (локальные каналы),2,True
11565,Telegram (локальные каналы),3,False
11565,Telegram (локальные каналы),4,True
11565,Telegram (локальные каналы),5,False
11565,Telegram (локальные каналы),6,False
11567,Таргетированная реклама,0,True
11567,Таргетированная реклама,1,True
11567,Таргетированная реклама,2,False
11567,Таргетированная реклама,3,True
11567,Таргетированная реклама,4,False
11567,Таргетированная реклама,5,False
11567,Таргетированная реклама,6,True
11568,Telegram (локальные каналы),0,True
11568,Telegram (локальные каналы),1,True
11568,Telegram (локальные каналы),2,True
11568,Telegram (локальные каналы),3,False
11568,Telegram (локальные каналы),4,True
11568,Telegram (локальные каналы),5,False
11568,Telegram (локальные каналы),6,True
11573,Контекстная реклама,0,True
11573,Контекстная реклама,1,False
11573,Контекстная реклама,2,False
11573,Контекстная реклама,3,False
11573,Контекстная реклама,4,False
11573,Контекстная реклама,5,False
11573,Контекстная реклама,6,False
11577,Telegram (локальные каналы),0,True
11577,Telegram (локальные каналы),1,False
11577,Telegram (локальные каналы),2,False
11577,Telegram (локальные каналы),3,True
11577,Telegram (локальные каналы),4,True
11577,Telegram (локальные каналы),5,True
11577,Telegram (локальные каналы),6,False
11579,Таргетированная реклама,0,True
11579,Таргетированная реклама,1,True
11579,Таргетированная реклама,2,False
11579,Таргетированная реклама,3,False
11579,Таргетированная реклама,4,True
11579,Таргетированная реклама,5,False
11579,Таргетированная реклама,6,False
11581,Таргетированная реклама,0,True
11581,Таргетированная реклама,1,True
11581,Таргетированная реклама,2,True
11581,Таргетированная реклама,3,False
11581,Таргетированная реклама,4,False
11581,Таргетированная реклама,5,True
11581,Таргетированная реклама,6,False
11582,Контекстная реклама,0,True
11582,Контекстная реклама,1,True
11582,Контекстная реклама,2,False
11582,Контекстная реклама,3,True
11582,Контекстная реклама,4,True
11582,Контекстная реклама,5,False
11582,Контекстная реклама,6,False
11586,Органический поиск,0,True
11586,Органический поиск,1,True
11586,Органический поиск,2,True
11586,Органический поиск,3,True
11586,Органический поиск,4,False
11586,Органический поиск,5,False
11586,Органический поиск,6,True
11587,Контекстная реклама,0,True
11587,Контекстная реклама,1,False
11587,Контекстная реклама,2,True
11587,Контекстная реклама,3,True
11587,Контекстная реклама,4,False
11587,Контекстная реклама,5,False
11587,Контекстная реклама,6,True
11588,Реферальная программа,0,True
11588,Реферальная программа,1,True
11588,Реферальная программа,2,True
11588,Реферальная программа,3,True
11588,Реферальная программа,4,True
11588,Реферальная программа,5,False
11588,Реферальная программа,6,False
11589,Telegram (локальные каналы),0,True
11589,Telegram (локальные каналы),1,True
11589,Telegram (локальные каналы),2,True
11589,Telegram (локальные каналы),3,True
11589,Telegram (локальные каналы),4,False
11589,Telegram (локальные каналы),5,False
11589,Telegram (локальные каналы),6,False
11594,Контекстная реклама,0,True
11594,Контекстная реклама,1,True
11594,Контекстная реклама,2,False
11594,Контекстная реклама,3,False
11594,Контекстная реклама,4,False
11594,Контекстная реклама,5,True
11594,Контекстная реклама,6,True
11596,Контекстная реклама,0,True
11596,Контекстная реклама,1,True
11596,Контекстная реклама,2,False
11596,Контекстная реклама,3,True
11596,Контекстная реклама,4,False
11596,Контекстная реклама,5,False
11596,Контекстная реклама,6,False
11600,Таргетированная реклама,0,True
11600,Таргетированная реклама,1,False
11600,Таргетированная реклама,2,False
11600,Таргетированная реклама,3,False
11600,Таргетированная реклама,4,False
11600,Таргетированная реклама,5,False
11600,Таргетированная реклама,6,False
11604,Таргетированная реклама,0,True
11604,Таргетированная реклама,1,True
11604,Таргетированная реклама,2,False
11604,Таргетированная реклама,3,False
11604,Таргетированная реклама,4,False
11604,Таргетированная реклама,5,False
11604,Таргетированная реклама,6,False
11605,Telegram (локальные каналы),0,True
11605,Telegram (локальные каналы),1,False
11605,Telegram (локальные каналы),2,True
11605,Telegram (локальные каналы),3,False
11605,Telegram (локальные каналы),4,False
11605,Telegram (локальные каналы),5,False
11605,Telegram (локальные каналы),6,False
11606,Реферальная программа,0,True
11606,Реферальная программа,1,True
11606,Реферальная программа,2,True
11606,Реферальная программа,3,False
11606,Реферальная программа,4,False
11606,Реферальная программа,5,False
11606,Реферальная программа,6,False
11612,Telegram (локальные каналы),0,True
11612,Telegram (локальные каналы),1,False
11612,Telegram (локальные каналы),2,False
11612,Telegram (локальные каналы),3,True
11612,Telegram (локальные каналы),4,True
11612,Telegram (локальные каналы),5,True
11612,Telegram (локальные каналы),6,False
11613,Реферальная программа,0,True
11613,Реферальная программа,1,False
11613,Реферальная программа,2,False
11613,Реферальная программа,3,True
11613,Реферальная программа,4,True
11613,Реферальная программа,5,False
11613,Реферальная программа,6,False
11614,Telegram (локальные каналы),0,True
11614,Telegram (локальные каналы),1,True
11614,Telegram (локальные каналы),2,True
11614,Telegram (локальные каналы),3,True
11614,Telegram (локальные каналы),4,True
11614,Telegram (локальные каналы),5,True
11614,Telegram (локальные каналы),6,False
11616,Контекстная реклама,0,True
11616,Контекстная реклама,1,False
11616,Контекстная реклама,2,False
11616,Контекстная реклама,3,False
11616,Контекстная реклама,4,False
11616,Контекстная реклама,5,False
11616,Контекстная реклама,6,False
11617,Telegram (локальные каналы),0,True
11617,Telegram (локальные каналы),1,True
11617,Telegram (локальные каналы),2,True
11617,Telegram (локальные каналы),3,True
11617,Telegram (локальные каналы),4,False
11617,Telegram (локальные каналы),5,False
11617,Telegram (локальные каналы),6,False
11620,Таргетированная реклама,0,True
11620,Таргетированная реклама,1,True
11620,Таргетированная реклама,2,True
11620,Таргетированная реклама,3,True
11620,Таргетированная реклама,4,True
11620,Таргетированная реклама,5,False
11620,Таргетированная реклама,6,False
11622,Таргетированная реклама,0,True
11622,Таргетированная реклама,1,True
11622,Таргетированная реклама,2,False
11622,Таргетированная реклама,3,False
11622,Таргетированная реклама,4,False
11622,Таргетированная реклама,5,False
11622,Таргетированная реклама,6,False
11623,Органический поиск,0,True
11623,Органический поиск,1,False
11623,Органический поиск,2,True
11623,Органический поиск,3,False
11623,Органический поиск,4,False
11623,Органический поиск,5,True
11623,Органический поиск,6,True
11624,Органический поиск,0,True
11624,Органический поиск,1,True
11624,Органический поиск,2,True
11624,Органический поиск,3,False
11624,Органический поиск,4,True
11624,Органический поиск,5,False
11624,Органический поиск,6,True
11625,Органический поиск,0,True
11625,Органический поиск,1,False
11625,Органический поиск,2,True
11625,Органический поиск,3,False
11625,Органический поиск,4,False
11625,Органический поиск,5,False
11625,Органический поиск,6,False
11627,Таргетированная реклама,0,True
11627,Таргетированная реклама,1,False
11627,Таргетированная реклама,2,True
11627,Таргетированная реклама,3,False
11627,Таргетированная реклама,4,False
11627,Таргетированная реклама,5,False
11627,Таргетированная реклама,6,True
11629,Telegram (локальные каналы),0,True
11629,Telegram (локальные каналы),1,False
11629,Telegram (локальные каналы),2,True
11629,Telegram (локальные каналы),3,True
11629,Telegram (локальные каналы),4,False
11629,Telegram (локальные каналы),5,True
11629,Telegram (локальные каналы),6,True
11635,Органический поиск,0,True
11635,Органический поиск,1,True
11635,Органический поиск,2,False
11635,Органический поиск,3,True
11635,Органический поиск,4,False
11635,Органический поиск,5,False
11635,Органический поиск,6,True
11638,Реферальная программа,0,True
11638,Реферальная программа,1,True
11638,Реферальная программа,2,True
11638,Реферальная программа,3,False
11638,Реферальная программа,4,False
11638,Реферальная программа,5,True
11638,Реферальная программа,6,True
11641,Telegram (локальные каналы),0,True
11641,Telegram (локальные каналы),1,True
11641,Telegram (локальные каналы),2,False
11641,Telegram (локальные каналы),3,False
11641,Telegram (локальные каналы),4,True
11641,Telegram (локальные каналы),5,False
11641,Telegram (локальные каналы),6,False
11647,Реферальная программа,0,True
11647,Реферальная программа,1,False
11647,Реферальная программа,2,False
11647,Реферальная программа,3,False
11647,Реферальная программа,4,True
11647,Реферальная программа,5,False
11647,Реферальная программа,6,True
11648,Таргетированная реклама,0,True
11648,Таргетированная реклама,1,True
11648,Таргетированная реклама,2,False
11648,Таргетированная реклама,3,True
11648,Таргетированная реклама,4,False
11648,Таргетированная реклама,5,False
11648,Таргетированная реклама,6,False
11649,Реферальная программа,0,True
11649,Реферальная программа,1,True
11649,Реферальная программа,2,True
11649,Реферальная программа,3,False
11649,Реферальная программа,4,True
11649,Реферальная программа,5,True
11649,Реферальная программа,6,True
11651,Таргетированная реклама,0,True
11651,Таргетированная реклама,1,True
11651,Таргетированная реклама,2,False
11651,Таргетированная реклама,3,True
11651,Таргетированная реклама,4,False
11651,Таргетированная реклама,5,False
11651,Таргетированная реклама,6,False
11653,Таргетированная реклама,0,True
11653,Таргетированная реклама,1,True
11653,Таргетированная реклама,2,False
11653,Таргетированная реклама,3,False
11653,Таргетированная реклама,4,False
11653,Таргетированная реклама,5,False
11653,Таргетированная реклама,6,True
11663,Органический поиск,0,True
11663,Органический поиск,1,False
11663,Органический поиск,2,True
11663,Органический поиск,3,False
11663,Органический поиск,4,False
11663,Органический поиск,5,False
11663,Органический поиск,6,False
11666,Органический поиск,0,True
11666,Органический поиск,1,False
11666,Органический поиск,2,False
11666,Органический поиск,3,False
11666,Органический поиск,4,False
11666,Органический поиск,5,True
11666,Органический поиск,6,True
11667,Органический поиск,0,True
11667,Органический поиск,1,True
11667,Органический поиск,2,False
11667,Органический поиск,3,False
11667,Органический поиск,4,True
11667,Органический поиск,5,False
11667,Органический поиск,6,False
11674,Контекстная реклама,0,True
11674,Контекстная реклама,1,False
11674,Контекстная реклама,2,False
11674,Контекстная реклама,3,True
11674,Контекстная реклама,4,False
11674,Контекстная реклама,5,False
11674,Контекстная реклама,6,False
11677,Таргетированная реклама,0,True
11677,Таргетированная реклама,1,False
11677,Таргетированная реклама,2,False
11677,Таргетированная реклама,3,False
11677,Таргетированная реклама,4,True
11677,Таргетированная реклама,5,False
11677,Таргетированная реклама,6,False
11682,Telegram (локальные каналы),0,True
11682,Telegram (локальные каналы),1,True
11682,Telegram (локальные каналы),2,True
11682,Telegram (локальные каналы),3,False
11682,Telegram (локальные каналы),4,True
11682,Telegram (локальные каналы),5,False
11682,Telegram (локальные каналы),6,True
11683,Органический поиск,0,True
11683,Органический поиск,1,True
11683,Органический поиск,2,False
11683,Органический поиск,3,True
11683,Органический поиск,4,False
11683,Органический поиск,5,False
11683,Органический поиск,6,True
11684,Telegram (локальные каналы),0,True
11684,Telegram (локальные каналы),1,True
11684,Telegram (локальные каналы),2,False
11684,Telegram (локальные каналы),3,False
11684,Telegram (локальные каналы),4,True
11684,Telegram (локальные каналы),5,False
11684,Telegram (локальные каналы),6,True
11695,Контекстная реклама,0,True
11695,Контекстная реклама,1,True
11695,Контекстная реклама,2,True
11695,Контекстная реклама,3,False
11695,Контекстная реклама,4,False
11695,Контекстная реклама,5,False
11695,Контекстная реклама,6,True
11698,Telegram (локальные каналы),0,True
11698,Telegram (локальные каналы),1,True
11698,Telegram (локальные каналы),2,False
11698,Telegram (локальные каналы),3,False
11698,Telegram (локальные каналы),4,False
11698,Telegram (локальные каналы),5,False
11698,Telegram (локальные каналы),6,False
11703,Telegram (локальные каналы),0,True
11703,Telegram (локальные каналы),1,False
11703,Telegram (локальные каналы),2,True
11703,Telegram (локальные каналы),3,False
11703,Telegram (локальные каналы),4,True
11703,Telegram (локальные каналы),5,True
11703,Telegram (локальные каналы),6,True
11704,Таргетированная реклама,0,True
11704,Таргетированная реклама,1,False
11704,Таргетированная реклама,2,True
11704,Таргетированная реклама,3,False
11704,Таргетированная реклама,4,False
11704,Таргетированная реклама,5,False
11704,Таргетированная реклама,6,False
11705,Реферальная программа,0,True
11705,Реферальная программа,1,True
11705,Реферальная программа,2,False
11705,Реферальная программа,3,False
11705,Реферальная программа,4,False
11705,Реферальная программа,5,False
11705,Реферальная программа,6,False
11707,Telegram (локальные каналы),0,True
11707,Telegram (локальные каналы),1,False
11707,Telegram (локальные каналы),2,False
11707,Telegram (локальные каналы),3,True
11707,Telegram (локальные каналы),4,False
11707,Telegram (локальные каналы),5,False
11707,Telegram (локальные каналы),6,False
11711,Органический поиск,0,True
11711,Органический поиск,1,True
11711,Органический поиск,2,True
11711,Органический поиск,3,True
11711,Органический поиск,4,True
11711,Органический поиск,5,False
11711,Органический поиск,6,False
11716,Таргетированная реклама,0,True
11716,Таргетированная реклама,1,False
11716,Таргетированная реклама,2,False
11716,Таргетированная реклама,3,False
11716,Таргетированная реклама,4,False
11716,Таргетированная реклама,5,False
11716,Таргетированная реклама,6,False
11722,Органический поиск,0,True
11722,Органический поиск,1,False
11722,Органический поиск,2,True
11722,Органический поиск,3,True
11722,Органический поиск,4,False
11722,Органический поиск,5,False
11722,Органический поиск,6,True
11734,Контекстная реклама,0,True
11734,Контекстная реклама,1,False
11734,Контекстная реклама,2,False
11734,Контекстная реклама,3,False
11734,Контекстная реклама,4,True
11734,Контекстная реклама,5,False
11734,Контекстная реклама,6,False
11736,Органический поиск,0,True
11736,Органический поиск,1,False
11736,Органический поиск,2,True
11736,Органический поиск,3,True
11736,Органический поиск,4,False
11736,Органический поиск,5,True
11736,Органический поиск,6,False
11741,Органический поиск,0,True
11741,Органический поиск,1,False
11741,Органический поиск,2,True
11741,Органический поиск,3,True
11741,Органический поиск,4,False
11741,Органический поиск,5,True
11741,Органический поиск,6,True
11744,Таргетированная реклама,0,True
11744,Таргетированная реклама,1,True
11744,Таргетированная реклама,2,False
11744,Таргетированная реклама,3,False
11744,Таргетированная реклама,4,True
11744,Таргетированная реклама,5,False
11744,Таргетированная реклама,6,True
11750,Telegram (локальные каналы),0,True
11750,Telegram (локальные каналы),1,True
11750,Telegram (локальные каналы),2,True
11750,Telegram (локальные каналы),3,False
11750,Telegram (локальные каналы),4,False
11750,Telegram (локальные каналы),5,False
11750,Telegram (локальные каналы),6,False
11754,Контекстная реклама,0,True
11754,Контекстная реклама,1,True
11754,Контекстная реклама,2,False
11754,Контекстная реклама,3,True
11754,Контекстная реклама,4,False
11754,Контекстная реклама,5,False
11754,Контекстная реклама,6,False
11766,Реферальная программа,0,True
11766,Реферальная программа,1,True
11766,Реферальная программа,2,False
11766,Реферальная программа,3,False
11766,Реферальная программа,4,True
11766,Реферальная программа,5,False
11766,Реферальная программа,6,False
11767,Реферальная программа,0,True
11767,Реферальная программа,1,True
11767,Реферальная программа,2,False
11767,Реферальная программа,3,False
11767,Реферальная программа,4,False
11767,Реферальная программа,5,True
11767,Реферальная программа,6,False
11769,Таргетированная реклама,0,True
11769,Таргетированная реклама,1,False
11769,Таргетированная реклама,2,False
11769,Таргетированная реклама,3,True
11769,Таргетированная реклама,4,False
11769,Таргетированная реклама,5,True
11769,Таргетированная реклама,6,False
11770,Органический поиск,0,True
11770,Органический поиск,1,False
11770,Органический поиск,2,True
11770,Органический поиск,3,True
11770,Органический поиск,4,True
11770,Органический поиск,5,False
11770,Органический поиск,6,False
11772,Контекстная реклама,0,True
11772,Контекстная реклама,1,True
11772,Контекстная реклама,2,True
11772,Контекстная реклама,3,False
11772,Контекстная реклама,4,False
11772,Контекстная реклама,5,True
11772,Контекстная реклама,6,False
11775,Таргетированная реклама,0,True
11775,Таргетированная реклама,1,False
11775,Таргетированная реклама,2,False
11775,Таргетированная реклама,3,True
11775,Таргетированная реклама,4,False
11775,Таргетированная реклама,5,False
11775,Таргетированная реклама,6,False
11778,Таргетированная реклама,0,True
11778,Таргетированная реклама,1,False
11778,Таргетированная реклама,2,False
11778,Таргетированная реклама,3,False
11778,Таргетированная реклама,4,False
11778,Таргетированная реклама,5,False
11778,Таргетированная реклама,6,False
11779,Таргетированная реклама,0,True
11779,Таргетированная реклама,1,False
11779,Таргетированная реклама,2,True
11779,Таргетированная реклама,3,False
11779,Таргетированная реклама,4,False
11779,Таргетированная реклама,5,False
11779,Таргетированная реклама,6,False
11787,Органический поиск,0,True
11787,Органический поиск,1,False
11787,Органический поиск,2,True
11787,Органический поиск,3,True
11787,Органический поиск,4,True
11787,Органический поиск,5,False
11787,Органический поиск,6,False
11793,Telegram (локальные каналы),0,True
11793,Telegram (локальные каналы),1,True
11793,Telegram (локальные каналы),2,True
11793,Telegram (локальные каналы),3,False
11793,Telegram (локальные каналы),4,True
11793,Telegram (локальные каналы),5,False
11793,Telegram (локальные каналы),6,False
11799,Telegram (локальные каналы),0,True
11799,Telegram (локальные каналы),1,True
11799,Telegram (локальные каналы),2,True
11799,Telegram (локальные каналы),3,False
11799,Telegram (локальные каналы),4,True
11799,Telegram (локальные каналы),5,True
11799,Telegram (локальные каналы),6,True
11808,Таргетированная реклама,0,True
11808,Таргетированная реклама,1,True
11808,Таргетированная реклама,2,False
11808,Таргетированная реклама,3,True
11808,Таргетированная реклама,4,False
11808,Таргетированная реклама,5,True
11808,Таргетированная реклама,6,False
11818,Таргетированная реклама,0,True
11818,Таргетированная реклама,1,False
11818,Таргетированная реклама,2,False
11818,Таргетированная реклама,3,True
11818,Таргетированная реклама,4,False
11818,Таргетированная реклама,5,False
11818,Таргетированная реклама,6,False
11819,Таргетированная реклама,0,True
11819,Таргетированная реклама,1,True
11819,Таргетированная реклама,2,True
11819,Таргетированная реклама,3,False
11819,Таргетированная реклама,4,True
11819,Таргетированная реклама,5,False
11819,Таргетированная реклама,6,False
11820,Реферальная программа,0,True
11820,Реферальная программа,1,True
11820,Реферальная программа,2,True
11820,Реферальная программа,3,True
11820,Реферальная программа,4,True
11820,Реферальная программа,5,True
11820,Реферальная программа,6,False
11823,Контекстная реклама,0,True
11823,Контекстная реклама,1,True
11823,Контекстная реклама,2,False
11823,Контекстная реклама,3,False
11823,Контекстная реклама,4,True
11823,Контекстная реклама,5,False
11823,Контекстная реклама,6,False
11825,Telegram (локальные каналы),0,True
11825,Telegram (локальные каналы),1,False
11825,Telegram (локальные каналы),2,True
11825,Telegram (локальные каналы),3,False
11825,Telegram (локальные каналы),4,False
11825,Telegram (локальные каналы),5,False
11825,Telegram (локальные каналы),6,True
11828,Telegram (локальные каналы),0,True
11828,Telegram (локальные каналы),1,False
11828,Telegram (локальные каналы),2,True
11828,Telegram (локальные каналы),3,True
11828,Telegram (локальные каналы),4,False
11828,Telegram (локальные каналы),5,False
11828,Telegram (локальные каналы),6,True
11832,Органический поиск,0,True
11832,Органический поиск,1,True
11832,Органический поиск,2,True
11832,Органический поиск,3,True
11832,Органический поиск,4,True
11832,Органический поиск,5,False
11832,Органический поиск,6,False
11839,Реферальная программа,0,True
11839,Реферальная программа,1,True
11839,Реферальная программа,2,True
11839,Реферальная программа,3,False
11839,Реферальная программа,4,True
11839,Реферальная программа,5,False
11839,Реферальная программа,6,False
11841,Реферальная программа,0,True
11841,Реферальная программа,1,False
11841,Реферальная программа,2,True
11841,Реферальная программа,3,True
11841,Реферальная программа,4,False
11841,Реферальная программа,5,True
11841,Реферальная программа,6,True
11844,Реферальная программа,0,True
11844,Реферальная программа,1,True
11844,Реферальная программа,2,False
11844,Реферальная программа,3,True
11844,Реферальная программа,4,False
11844,Реферальная программа,5,False
11844,Реферальная программа,6,False
11849,Контекстная реклама,0,True
11849,Контекстная реклама,1,False
11849,Контекстная реклама,2,False
11849,Контекстная реклама,3,False
11849,Контекстная реклама,4,False
11849,Контекстная реклама,5,False
11849,Контекстная реклама,6,False
11852,Органический поиск,0,True
11852,Органический поиск,1,True
11852,Органический поиск,2,False
11852,Органический поиск,3,True
11852,Органический поиск,4,True
11852,Органический поиск,5,True
11852,Органический поиск,6,False
11853,Реферальная программа,0,True
11853,Реферальная программа,1,True
11853,Реферальная программа,2,True
11853,Реферальная программа,3,True
11853,Реферальная программа,4,False
11853,Реферальная программа,5,False
11853,Реферальная программа,6,True
11854,Органический поиск,0,True
11854,Органический поиск,1,False
11854,Органический поиск,2,True
11854,Органический поиск,3,True
11854,Органический поиск,4,True
11854,Органический поиск,5,True
11854,Органический поиск,6,True
11857,Реферальная программа,0,True
11857,Реферальная программа,1,False
11857,Реферальная программа,2,True
11857,Реферальная программа,3,False
11857,Реферальная программа,4,True
11857,Реферальная программа,5,False
11857,Реферальная программа,6,False
11866,Таргетированная реклама,0,True
11866,Таргетированная реклама,1,False
11866,Таргетированная реклама,2,False
11866,Таргетированная реклама,3,True
11866,Таргетированная реклама,4,False
11866,Таргетированная реклама,5,False
11866,Таргетированная реклама,6,False
11867,Telegram (локальные каналы),0,True
11867,Telegram (локальные каналы),1,False
11867,Telegram (локальные каналы),2,False
11867,Telegram (локальные каналы),3,True
11867,Telegram (локальные каналы),4,True
11867,Telegram (локальные каналы),5,True
11867,Telegram (локальные каналы),6,True
11868,Telegram (локальные каналы),0,True
11868,Telegram (локальные каналы),1,True
11868,Telegram (локальные каналы),2,True
11868,Telegram (локальные каналы),3,False
11868,Telegram (локальные каналы),4,False
11868,Telegram (локальные каналы),5,False
11868,Telegram (локальные каналы),6,False
11870,Таргетированная реклама,0,True
11870,Таргетированная реклама,1,True
11870,Таргетированная реклама,2,True
11870,Таргетированная реклама,3,False
11870,Таргетированная реклама,4,True
11870,Таргетированная реклама,5,False
11870,Таргетированная реклама,6,False
11877,Реферальная программа,0,True
11877,Реферальная программа,1,False
11877,Реферальная программа,2,True
11877,Реферальная программа,3,False
11877,Реферальная программа,4,True
11877,Реферальная программа,5,True
11877,Реферальная программа,6,True
11885,Контекстная реклама,0,True
11885,Контекстная реклама,1,False
11885,Контекстная реклама,2,False
11885,Контекстная реклама,3,False
11885,Контекстная реклама,4,True
11885,Контекстная реклама,5,False
11885,Контекстная реклама,6,False
11886,Таргетированная реклама,0,True
11886,Таргетированная реклама,1,False
11886,Таргетированная реклама,2,True
11886,Таргетированная реклама,3,False
11886,Таргетированная реклама,4,False
11886,Таргетированная реклама,5,True
11886,Таргетированная реклама,6,True
11887,Таргетированная реклама,0,True
11887,Таргетированная реклама,1,True
11887,Таргетированная реклама,2,True
11887,Таргетированная реклама,3,False
11887,Таргетированная реклама,4,True
11887,Таргетированная реклама,5,False
11887,Таргетированная реклама,6,False
11888,Органический поиск,0,True
11888,Органический поиск,1,True
11888,Органический поиск,2,False
11888,Органический поиск,3,True
11888,Органический поиск,4,False
11888,Органический поиск,5,True
11888,Органический поиск,6,True
11892,Таргетированная реклама,0,True
11892,Таргетированная реклама,1,False
11892,Таргетированная реклама,2,True
11892,Таргетированная реклама,3,False
11892,Таргетированная реклама,4,False
11892,Таргетированная реклама,5,False
11892,Таргетированная реклама,6,False
11893,Органический поиск,0,True
11893,Органический поиск,1,True
11893,Органический поиск,2,True
11893,Органический поиск,3,False
11893,Органический поиск,4,False
11893,Органический поиск,5,True
11893,Органический поиск,6,True
11894,Таргетированная реклама,0,True
